COLLEGE,"CONTROL NUMBER",TITLE,"TOP CODE","CIP CODE",GOAL,AWARD,"SUB AWARD","APPROVED DATE","CERT UNITS","MAJOR UNITS",STATUS
"LONG BEACH CITY",02643,"Air Conditioning & Refrigeration (Theory & Practical Exp.)","0946.00* Environmental Control Technology",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,40.00-40.00/40.00-40.00,Inactive
"LONG BEACH CITY",20900,"Air Conditioning & Refrigeration (Theory Only)","0946.00* Environmental Control Technology",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1975-01-01,30.00-30.00/30.00-30.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08812,"Air Conditioning & Refrigeration (Theory Only)","0946.00* Environmental Control Technology",,"C - CTE","A.S. Degree",,1975-01-01,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",02667,"Art History","1002.00 Art",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,27.00-27.00/27.00-27.00,Inactive
"LONG BEACH CITY",08816,"Art: Applied Design","1009.00* Applied Design",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08822,"Art: Computer Art","0614.60* Computer Graphics and Digital Imagery",,"T - Transfer","A.A. Degree",,1988-01-01,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08815,"Art: Design","1030.00* Graphic Art and Design",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08817,"Art: Drawing and Painting","1002.10 Painting and Drawing",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08819,"Art: Illustration","1002.00 Art",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08820,"Art: Printmaking","1002.00 Art",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08821,"Art: Sculpture","1002.20 Sculpture",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",02648,"Auto Body Repair","0949.00* Automotive Collision Repair",,"C - CTE","A.A. Degree",,,0.00-0.00/0.00-0.00,43.50-43.50/43.50-43.50,Inactive
"LONG BEACH CITY",20910,"Auto Body Repair","0949.00* Automotive Collision Repair",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,43.50-43.50/43.50-43.50,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20904,"Auto Mechanics","0948.00* Automotive Technology",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,53.00-53.00/53.00-53.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02647,"Auto Mechanics","0948.00* Automotive Technology",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,53.00-53.00/53.00-53.00,Inactive
"LONG BEACH CITY",02652,"Aviation (Professional Pilot)","3020.20* Piloting",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,27.00-27.00/27.00-27.00,Inactive
"LONG BEACH CITY",21031,"Aviation (Professional Pilot)","3020.20* Piloting",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,27.00-27.00/27.00-27.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08813,"Aviation Administration (Transfer)","3020.10* Aviation and Airport Management",,"CT - Career Technical Education (CTE) and Transfer","A.S. Degree",,1987-01-01,0.00-0.00/0.00-0.00,32.00-32.00/32.00-32.00,Inactive
"LONG BEACH CITY",02650,"Aviation Maintenance (Airframe/Powerplant Mechanic)","0950.00* Aeronautical and Aviation Technology",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,55.00-55.00/55.00-55.00,Inactive
"LONG BEACH CITY",20911,"Aviation Maintenance (Airframe/Powerplant Mechanic)","0950.00* Aeronautical and Aviation Technology",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,55.00-55.00/55.00-55.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02618,"Biological Sciences","0401.00 Biology, General","26.0101 Biology/Biological Sciences, General.","O - Local","A.S. Degree",,,,26.50-26.50/35.00-35.00,Active
"LONG BEACH CITY",20756,"Business Administration (Transfer)","0505.00* Business Administration",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1982-01-01,26.00-26.00/26.00-26.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08789,"Business Administration (Transfer)","0505.00* Business Administration",,"C - CTE","A.A. Degree",,1982-01-01,0.00-0.00/0.00-0.00,26.00-26.00/26.00-26.00,Inactive
"LONG BEACH CITY",08790,"Business Administration - Accounting Clerk Concentration","0514.00* Office Technology/Office Computer Applications",,"C - CTE","A.A. Degree",,2011-08-01,0.00-0.00/0.00-0.00,30.00-30.00/31.00-31.00,Inactive
"LONG BEACH CITY",20913,"Carpentry Technology","0952.10* Carpentry",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,40.00-40.00/40.00-40.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02653,"Carpentry Technology","0952.10* Carpentry",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,40.00-40.00/40.00-40.00,Inactive
"LONG BEACH CITY",21018,"Catering Management","1307.10* Restaurant and Food Services and Management",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1987-01-01,39.00-39.00/39.00-39.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08843,"Catering Management","1307.10* Restaurant and Food Services and Management",,"C - CTE","A.A. Degree",,1987-01-01,0.00-0.00/0.00-0.00,39.00-39.00/39.00-39.00,Inactive
"LONG BEACH CITY",02688,"Child Development","1305.00* Child Development/Early Care and Education",,"CT - Career Technical Education (CTE) and Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,26.00-26.00/26.00-26.00,Inactive
"LONG BEACH CITY",08839,"Child Development: School Age Child Care","1305.50* The School Age Child",,"C - CTE","A.A. Degree",,1985-01-01,0.00-0.00/0.00-0.00,25.00-25.00/25.00-25.00,Inactive
"LONG BEACH CITY",21011,"Child Development: School Age Child Care","1305.50* The School Age Child",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1985-01-01,25.00-25.00/25.00-25.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08825,"Commercial Music – Audio Production - Record Producer Concentration","1005.00* Commercial Music",,"C - CTE","A.A. Degree",,2012-08-14,0.00-0.00/0.00-0.00,38.00-38.00/38.00-38.00,Inactive
"LONG BEACH CITY",08823,"Commercial Music: Composer/Arranger","1005.00* Commercial Music",,"C - CTE","A.A. Degree",,1986-01-01,0.00-0.00/0.00-0.00,38.00-38.00/38.00-38.00,Inactive
"LONG BEACH CITY",20922,"Commercial Music: Composer/Arranger","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1986-01-01,38.00-38.00/38.00-38.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20930,"Commercial Music - Music Performance - Vocalist Concentration","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1980-01-01,47.00-47.00/47.00-47.00,,Inactive
"LONG BEACH CITY",20924,"Commercial Music - Music Production - Music Technology Concentration","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1980-01-01,38.50-38.50/38.50-38.50,,Inactive
"LONG BEACH CITY",20926,"Commercial Music - Music Performance - Instrumentalist Concentration","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1980-01-01,42.50-42.50/42.50-42.50,,Inactive
"LONG BEACH CITY",20927,"Commercial Music - Audio Production - Record Producer Concentration","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1986-01-01,40.00-40.00/40.00-40.00,,Inactive
"LONG BEACH CITY",20928,"Commercial Music – Audio Production - Recording Engineer Concentration","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1986-01-01,40.00-40.00/40.00-40.00,,Inactive
"LONG BEACH CITY",20929,"Commercial Music - Music Production - Songwriter/Producer Concentration","1005.00* Commercial Music",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1986-01-01,40.00-40.00/40.00-40.00,,Inactive
"LONG BEACH CITY",30676,"Communication Studies","1506.00 Speech Communication","09.0101 Speech Communication and Rhetoric.","T - Transfer","A.A- T Degree",,,,18.00-18.00/19.00-19.00,"Active - Teachout Only"
"LONG BEACH CITY",20893," Information Technology and Computer Science - Microcomputer Help-Desk Technician","0708.20* Computer Support",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1995-01-01,28.00-28.00/28.00-28.00,,Inactive
"LONG BEACH CITY",20890,"Information Technology and Computer Science – Programmer – Computer Science","0707.10* Computer Programming",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1973-01-01,35.00-35.00/35.00-35.00,,Inactive
"LONG BEACH CITY",20891,"nformation Technology and Computer Science – Computer Programmer","0707.10* Computer Programming",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1995-01-01,34.00-34.00/34.00-34.00,,Inactive
"LONG BEACH CITY",20797,"Computer and Office Studies - Computer Applications Specialist","0514.00* Office Technology/Office Computer Applications",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1992-01-01,31.00-31.00/33.00-33.00,,Inactive
"LONG BEACH CITY",20889,"Computer Apps Specialist: Computer Business Info. Systems","0702.00* Computer Information Systems",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,33.00-33.00/33.00-33.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02633,"Computer Apps Specialist: Computer Business Info. Systems","0702.00* Computer Information Systems",,"C - CTE","A.A. Degree",,,0.00-0.00/0.00-0.00,33.00-33.00/33.00-33.00,Inactive
"LONG BEACH CITY",20798,"Computer and Office Studies - Data Entry","0514.00* Office Technology/Office Computer Applications",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1990-01-01,31.00-31.00/33.00-33.00,,Inactive
"LONG BEACH CITY",11309,"Desktop Publishing: Art Concentration","0614.50* Desktop Publishing",,"C - CTE","A.A. Degree",,1990-01-01,0.00-0.00/0.00-0.00,24.00-24.00/24.00-24.00,Inactive
"LONG BEACH CITY",20887,"Desktop Publishing: Art Concentration","0614.50* Desktop Publishing",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1990-01-01,24.00-24.00/24.00-24.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",11313,"Diesel Mechanics - Caterpillar","0947.00* Diesel Technology",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,45.00-45.00/45.00-45.00,Inactive
"LONG BEACH CITY",20901,"Diesel Mechanics - Caterpillar","0947.00* Diesel Technology",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,45.00-45.00/45.00-45.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20902,"Diesel Mechanics - General","0947.00* Diesel Technology",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,45.00-45.00/45.00-45.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02644,"Diesel Mechanics - General","0947.00* Diesel Technology",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,45.00-45.00/45.00-45.00,Inactive
"LONG BEACH CITY",08814,"Fine Arts","1001.00 Fine Arts, General",,"T - Transfer","A.A. Degree",,1969-01-01,0.00-0.00/0.00-0.00,24.00-24.00/24.00-24.00,Inactive
"LONG BEACH CITY",08842,"Food and Beverage Management","1307.10* Restaurant and Food Services and Management",,"C - CTE","A.A. Degree",,1976-01-01,0.00-0.00/0.00-0.00,36.00-36.00/36.00-36.00,Inactive
"LONG BEACH CITY",21021,"Food and Beverage Management","1307.10* Restaurant and Food Services and Management",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1976-01-01,36.00-36.00/36.00-36.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20932,"Foreign Language: European Area Culture","1101.00 Foreign Languages, General",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1989-01-01,29.00-29.00/29.00-29.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02673,"Foreign Language: European Area Culture","1101.00 Foreign Languages, General",,"C - CTE","A.A. Degree",,1989-01-01,0.00-0.00/0.00-0.00,29.00-29.00/29.00-29.00,Inactive
"LONG BEACH CITY",20933,"Foreign Language: Pacific Rim Culture","1101.00 Foreign Languages, General",,"T - Transfer","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1989-01-01,19.00-19.00/19.00-19.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08833,"Foreign Language: Pacific Rim Culture","1101.00 Foreign Languages, General",,"T - Transfer","A.A. Degree",,1989-01-01,0.00-0.00/0.00-0.00,19.00-19.00/19.00-19.00,Inactive
"LONG BEACH CITY",02676,"Foreign Language: Spanish American Culture","1105.00 Spanish",,"T - Transfer","A.A. Degree",,,0.00-0.00/0.00-0.00,29.00-29.00/29.00-29.00,Inactive
"LONG BEACH CITY",20935,"Foreign Language: Spanish American Culture","1105.00 Spanish",,"T - Transfer","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,29.00-29.00/29.00-29.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02623,"Hotel Management","1307.20* Lodging Management",,"C - CTE","A.A. Degree",,,0.00-0.00/0.00-0.00,37.00-37.00/37.00-37.00,Inactive
"LONG BEACH CITY",21022,"Hotel Management","1307.20* Lodging Management",," - ","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,37.00-37.00/37.00-37.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",02685,"Interior Design","1302.00* Interior Design and Merchandising",,"C - CTE","A.A. Degree",,,0.00-0.00/0.00-0.00,27.00-27.00/27.00-27.00,Inactive
"LONG BEACH CITY",20942,"Interior Design","1302.00* Interior Design and Merchandising",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,47.00-47.00/47.00-47.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20943,"Interior Design: Technical Skills","1302.00* Interior Design and Merchandising",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,1990-01-01,25.00-25.00/25.00-25.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08836,"Interior Design: Technical Skills","1302.00* Interior Design and Merchandising",,"C - CTE","A.A. Degree",,1990-01-01,0.00-0.00/0.00-0.00,25.00-25.00/25.00-25.00,Inactive
"LONG BEACH CITY",20873,"Journalism: Newspaper/Magazine","0602.00* Journalism",," - ","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,21.00-21.00/21.00-21.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20885,"Journalism: Public Relations","0606.00* Public Relations",," - ","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,22.00-22.00/22.00-22.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20874,"Journalism: Publications Specialist","0602.00* Journalism",," - ","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,22.00-22.00/22.00-22.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20869,"Legal Secretary","0514.10* Legal Office Technology",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,30.00-30.00/30.00-30.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08800,"Legal Secretary","0514.10* Legal Office Technology",,"C - CTE","A.A. Degree",,,0.00-0.00/0.00-0.00,30.00-30.00/30.00-30.00,Inactive
"LONG BEACH CITY",08848,"Liberal Arts","4901.00 Liberal Arts and Sciences, General",," - ","A.A. Degree",,,0.00-0.00/0.00-0.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",19520,"Liberal Studies","4901.20 Liberal Studies",,"T - Transfer","A.A. Degree",,2009-01-01,0.00-0.00/0.00-0.00,18.00-18.00/18.00-18.00,Inactive
"LONG BEACH CITY",02662,"Machine Operator -- Manufacturing Technology","0956.30* Machining and Machine Tools",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,43.00-43.00/43.00-43.00,Inactive
"LONG BEACH CITY",20919,"Machine Operator -- Manufacturing Technology","0956.30* Machining and Machine Tools",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,43.00-43.00/43.00-43.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",20920,"Machine Tool Technology","0956.30* Machining and Machine Tools",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,,32.00-32.00/32.00-32.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",08811,"Machine Tool Technology","0956.30* Machining and Machine Tools",,"C - CTE","A.S. Degree",,,0.00-0.00/0.00-0.00,32.00-32.00/32.00-32.00,Inactive
"LONG BEACH CITY",11974,"Mechanical Maintenance Technology","0945.00* Industrial Systems Technology and Maintenance",,"C - CTE","A.S. Degree",,2000-01-01,0.00-0.00/0.00-0.00,41.00-41.00/41.00-41.00,Inactive
"LONG BEACH CITY",20898,"Mechanical Maintenance Technology","0945.00* Industrial Systems Technology and Maintenance",,"C - CTE","Certificate of Achievement: 18  or greater semester(or 27  or greater quarter) units",,2000-01-01,41.00-41.00/41.00-41.00,0.00-0.00/0.00-0.00,Inactive
"LONG BEACH CITY",11314,"Medical Assisting: Administrative Option","1208.20* Administrative Medical Assisting","51.0801 Medical/Clinical Assistant.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,21.00-21.00/23.00-23.00,0.00-0.00/0.00-0.00,Active
"LONG BEACH CITY",11315,"Medical Assisting: Clinical Option","1208.10* Clinical Medical Assisting","51.0801 Medical/Clinical Assistant.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,26.00-26.00/27.00-27.00,0.00-0.00/0.00-0.00,Active
